9.179679158914341164e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.598395504282264845e-01,1.183320492860990170e+00,1.345019152423625242e+00,1.163686469989750227e+00,1.070771516966082304e+00,1.005748319770758625e+00,1.080765307354402793e+00,1.075753071808852379e+00,1.429756679563258803e+00,1.020683802829540410e+00,1.259422207620693790e+00,1.157312519727712763e+00,8.616829211032301927e-01,1.188355099041642493e+00,9.397030512003007319e-01,1.058190648435711090e+00,1.307674915538888039e+00,1.119269722306269088e+00,1.306896836943713724e+00,1.092357955017214444e+00,1.450972191060699412e+00,1.178919209003955304e+00,9.154792734103572860e-01,1.145927999192125846e+00,1.459855287846661964e+00,1.168708552175287574e+00,1.321221512779359397e+00,1.130293343588159471e+00,9.060621668686513752e-01,1.036072063360236273e+00,9.216754628099737001e-01,1.072728071124579685e+00,9.747757981576411490e-01,1.060156542478520203e+00,1.454736341985125136e+00,1.004160404873038592e+00
9.394060362430780575e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.269234013480861734e+00,1.122359480172900881e+00,9.096101810202829041e-01,1.033856990730415815e+00,7.842155006883896329e-01,1.115506358333041126e+00,1.204677836058764440e+00,1.166699614370587890e+00,9.913046333127439880e-01,1.179891078792532522e+00,9.378134323532960615e-01,1.111571925040237385e+00,7.648719955672236281e-01,1.175724354152599904e+00,1.013915242654832571e+00,1.186201751241034108e+00,9.174742839833429642e-01,1.157426728445065667e+00,8.831613693763746831e-01,1.046582833295000459e+00,1.474030737261031732e+00,1.045836580089361201e+00,1.462322697190243215e+00,1.115090179880388943e+00,1.450495030027973087e+00,1.016438995924295652e+00,8.530063807470631421e-01,1.069063640016168604e+00,1.305150797444097455e+00,1.013111920828261070e+00,8.707204402558909040e-01,1.190115622603534096e+00,1.016828075468515502e+00,1.000147310987903548e+00,8.861410963026499221e-01,1.024118198934419022e+00
9.453272422438311340e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.444546178498079758e+00,1.104863480836262957e+00,7.909926479942952504e-01,1.073986041601503905e+00,7.562488107705952478e-01,1.197954444915332983e+00,1.463750370555244817e+00,1.082077437125132491e+00,7.986103873423815447e-01,1.147313874532776445e+00,1.050687256560644434e+00,1.169807114221877109e+00,1.337496093835839783e+00,1.039614850004988211e+00,1.188309030751846018e+00,1.041682304504348400e+00,9.048583618557570762e-01,1.065416181573341614e+00,7.862641707169951699e-01,1.078199906926407436e+00,1.131715742546006265e+00,1.016674689462320647e+00,1.204062961135722976e+00,1.117441204713448988e+00,1.068154397354858176e+00,1.054226286045096828e+00,1.419837185967578908e+00,1.129230308741457245e+00,1.297742811420544040e+00,1.091808621520820699e+00,1.498854136422414829e+00,1.066667824746543980e+00,9.458639778718673785e-01,1.071743554619417838e+00,8.697783310388864653e-01,1.047676076064636641e+00
1.030607824762236779e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.187161547005433526e+00,1.172478079541341200e+00,1.480958513733001247e+00,1.106263716647405193e+00,1.410990913638777489e+00,1.118809820194472948e+00,8.278254257622221779e-01,1.008978518505128097e+00,1.103727952904637100e+00,1.008392933470823039e+00,8.157921421519341854e-01,1.181237029958208451e+00,1.178217496925714869e+00,1.076767168810314201e+00,1.164118035265307549e+00,1.168408146689884131e+00,1.416172886268440401e+00,1.122625948459845757e+00,1.388411956090890742e+00,1.073025210659075857e+00,1.183913266414665877e+00,1.099594102315883504e+00,9.388809387834253783e-01,1.119943185986975287e+00,8.466078324669890076e-01,1.030366307830957062e+00,1.258594637194668131e+00,1.175658241068382237e+00,7.990979825268139658e-01,1.087813800321737245e+00,9.858837559411830487e-01,1.091094073290850286e+00,8.069877498616779832e-01,1.035376465743367724e+00,1.380573834815754353e+00,1.086837037104730008e+00
9.774813809613163151e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.264301072004093696e+00,1.059238149516041227e+00,1.108469223585028196e+00,1.177629341964830934e+00,1.381814158467151277e+00,1.111454296456192425e+00,1.078727867529615692e+00,1.032353061718215725e+00,1.295761102392818831e+00,1.183211703214152033e+00,8.594673101391924197e-01,1.150577111131668051e+00,1.121747622835830294e+00,1.019757280147689515e+00,1.416466248119868876e+00,1.147754335796770109e+00,1.380583560446397184e+00,1.159221029085270027e+00,1.283696307818972704e+00,1.066202820807458096e+00,1.431543656331530023e+00,1.110162592760133293e+00,9.385574750840619540e-01,1.022840045447708457e+00,1.398671266103718391e+00,1.044550102828132543e+00,1.225015525751914636e+00,1.056697569656848579e+00,1.306674373549525425e+00,1.173656520325935926e+00,1.311552961916179427e+00,1.036593238562701247e+00,1.485004271242711393e+00,1.166217703093617164e+00,1.177483242361574423e+00,1.124364206780248399e+00
1.057284763397013272e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.901276400824608359e-01,1.157770688725598740e+00,9.918711728519443716e-01,1.021575692677684666e+00,7.765128464082527993e-01,1.020017812682347813e+00,1.064783757874795178e+00,1.168224005435244850e+00,1.096979458891261139e+00,1.018038078141507485e+00,1.182562827330462252e+00,1.020614413329920867e+00,1.423471969640315304e+00,1.145900123496916390e+00,8.338581282228646474e-01,1.129071916398129982e+00,7.986058904756565546e-01,1.180037822955428917e+00,9.869130715765768169e-01,1.138041421276593690e+00,1.308574998390613864e+00,1.009601056029280297e+00,8.878066986978716546e-01,1.037167090255731949e+00,1.075685042080038123e+00,1.109331559308648130e+00,7.554562456485540700e-01,1.074482448744615404e+00,1.248457485907100706e+00,1.041030226137171555e+00,1.129084497189936531e+00,1.072507613283637751e+00,1.006778592201858835e+00,1.091209541510715475e+00,1.340477147299391270e+00,1.032863649181710253e+00
1.097527167295887507e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.877920557500000864e-01,1.136175312048092856e+00,1.294794351586703085e+00,1.131173626059190473e+00,1.404336832252150113e+00,1.123115949075928821e+00,1.134892785630460255e+00,1.191594576956770846e+00,1.308803098392570252e+00,1.100011832198964035e+00,1.290685127409731958e+00,1.084555819520090614e+00,9.265041852530968569e-01,1.067996168276006630e+00,7.726147184600009599e-01,1.153287477389680404e+00,9.640374145603962663e-01,1.182638687241194697e+00,1.279125602142139551e+00,1.164298262832637043e+00,1.108920183738499876e+00,1.155674947376246209e+00,1.297643566609176347e+00,1.083680236530612184e+00,1.350818453601735358e+00,1.013297121642991794e+00,1.172839248894913089e+00,1.196060591487583480e+00,8.000915417629211879e-01,1.185615002435826959e+00,1.007622949643272481e+00,1.192248772293019510e+00,1.478972194814757835e+00,1.171350205074303208e+00,1.450260154196173934e+00,1.062264854139874481e+00
1.075129664316729627e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.308733575567749385e+00,1.181986542478112190e+00,1.414872385885110440e+00,1.001195211700148358e+00,7.655170831284066058e-01,1.014208418214278318e+00,1.138248139663654124e+00,1.125526468548195602e+00,1.145481667247397084e+00,1.151161870361461670e+00,9.530773549281512658e-01,1.190262111152733171e+00,1.163595467852676091e+00,1.051054911760974209e+00,1.376574659946295576e+00,1.177367197578462310e+00,8.854451831962739661e-01,1.038694859855782138e+00,1.042612814146382183e+00,1.098821182526195317e+00,1.360366254697985333e+00,1.157811847183664478e+00,1.029600441406353983e+00,1.197625819090070598e+00,9.221294556051298219e-01,1.161959049909097264e+00,9.561299638337906748e-01,1.120615703623600634e+00,7.700743584296912969e-01,1.157393848317537666e+00,1.216698186337630272e+00,1.005386073380192258e+00,7.816933368576637342e-01,1.177844947173767753e+00,1.173201016351658632e+00,1.186989110110046486e+00
1.002642987907502947e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.155238510099347859e+00,1.162373559382747334e+00,1.088449651498857751e+00,1.044503768355144580e+00,9.425360501911334010e-01,1.025994924557282140e+00,1.072763961548110156e+00,1.018518291171610191e+00,1.065874616410837916e+00,1.186996058323904313e+00,9.227244221929105095e-01,1.193220175685454798e+00,9.023376117441325173e-01,1.070712183969276809e+00,1.032339085374815557e+00,1.117810443056953318e+00,1.013543940451350878e+00,1.026447315786548575e+00,9.389943573409372801e-01,1.120771039070862285e+00,1.260108989330961382e+00,1.019335253289652687e+00,7.841892484627195348e-01,1.004925384867296767e+00,7.845976441887564379e-01,1.052649620569228839e+00,8.094831247120062301e-01,1.117510480090498914e+00,1.202856280984428317e+00,1.086343191330424673e+00,7.604269215029846318e-01,1.145988592374959758e+00,1.140976708538142592e+00,1.042304976112672366e+00,1.491528791757211980e+00,1.029177960498527611e+00
8.379630891899311207e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.402079211709369444e+00,1.144449442100494263e+00,9.117849131342443680e-01,1.193698116442396540e+00,1.470796942830923770e+00,1.041089003462974283e+00,1.026983159674232260e+00,1.074087360693418480e+00,1.446056641694985823e+00,1.147606333305689841e+00,1.081095552086382749e+00,1.019480301325180305e+00,1.033902213948460602e+00,1.077029283185551023e+00,1.187484775642196899e+00,1.017131566663431741e+00,1.352471173339565791e+00,1.110258983966060375e+00,8.974597741988512567e-01,1.147786470823718874e+00,1.341661246096408799e+00,1.163314288826299059e+00,1.345524223299142008e+00,1.144840050124829922e+00,1.243726476420847771e+00,1.126788009383494549e+00,1.189375993287291600e+00,1.043288110066491026e+00,1.211197430044202550e+00,1.073814874821290122e+00,1.268741567246123303e+00,1.168998048475375695e+00,8.885549131737282558e-01,1.165416949383836664e+00,7.909158723988852779e-01,1.080065263128769715e+00
1.141765599715977464e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.299939497058200777e-01,1.156986015035083915e+00,9.314169151267238655e-01,1.065611033507180672e+00,1.322607833754745776e+00,1.011858240153446831e+00,1.066464382364285868e+00,1.164524403058194713e+00,1.144580804153300102e+00,1.184298841956591852e+00,8.652571121192850212e-01,1.048899888985983520e+00,7.904461169527553510e-01,1.117986742951381229e+00,1.169209642844344810e+00,1.162726651022178093e+00,1.298389331701057747e+00,1.031593804874801679e+00,1.135819453738840412e+00,1.174487596398538392e+00,1.342254292080250266e+00,1.174945733506281398e+00,1.276075483964649093e+00,1.123694933392701545e+00,1.394552384210086204e+00,1.095387586527893475e+00,1.002847801946690875e+00,1.194767533970705120e+00,9.536325009048778334e-01,1.168339696167825625e+00,1.393077443938270044e+00,1.110977101461409156e+00,1.423638147405716925e+00,1.124315621001750642e+00,1.020399174464864833e+00,1.094975759724103881e+00
9.802482244783035092e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.798951259961747873e-01,1.167029662990353600e+00,1.475155525654558097e+00,1.180112560751912509e+00,9.921766711860744437e-01,1.033885045925374557e+00,1.048865732367832537e+00,1.015871357304283018e+00,7.926058405754101699e-01,1.164676455771519237e+00,1.034885533616341835e+00,1.001386467485889886e+00,7.582966363724942260e-01,1.091236662148978409e+00,1.195298896913826070e+00,1.153513942853151786e+00,7.639681745103776844e-01,1.192532479828172232e+00,8.368727292281371577e-01,1.182824025635206722e+00,1.406564946552414375e+00,1.145442802917338465e+00,7.575875327679397753e-01,1.160506897501110579e+00,8.050008382780313720e-01,1.033336511294322024e+00,1.100377388299124792e+00,1.067371566851449627e+00,1.457840482086016465e+00,1.115779939639073737e+00,7.585227282010416072e-01,1.012317456161726970e+00,9.593488787569894871e-01,1.085920460123199760e+00,8.730689210836273251e-01,1.085540075885457645e+00
