8.580276144434755281e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.321522352306607084e+00,1.176869091566825398e+00,1.301292597271460849e+00,1.128643963128667771e+00,9.249031324132029885e-01,1.026677241998889434e+00,1.073930831909236883e+00,1.177918545846886378e+00,1.491516893497952356e+00,1.053409595838308732e+00,9.707487491754790421e-01,1.006247494760519778e+00,9.828214525768879106e-01,1.189041263259305925e+00,9.143731109605941487e-01,1.138937865823672402e+00,8.058263049199716477e-01,1.167474118498353919e+00,1.477806156194052090e+00,1.162194079794851564e+00,9.648880283273781888e-01,1.047076142156965206e+00,1.080157985164105883e+00,1.010855495117006120e+00,1.479875659180874159e+00,1.015764426118902053e+00,1.046548984109038516e+00,1.193021863499863500e+00,7.948997575799613413e-01,1.077862077890060721e+00,1.494059164411800200e+00,1.052633465407079250e+00,7.766210936664995623e-01,1.032946245477530445e+00,8.204916947944658201e-01,1.009307233658953695e+00
9.012961118303169927e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.017134797404575686e-01,1.150623599989995638e+00,1.374037868914547600e+00,1.131765262251628990e+00,8.705396608052499152e-01,1.065652401884872535e+00,1.307641964401649259e+00,1.081180854896542476e+00,9.525944244846873410e-01,1.160549473415457999e+00,1.376797158483814121e+00,1.123226440934373960e+00,1.406730180934490981e+00,1.123999233558206523e+00,1.400304551821444754e+00,1.046443349870285422e+00,7.626584251492058986e-01,1.028834332048402800e+00,1.419295994974051345e+00,1.087393728980870167e+00,1.146517043111088707e+00,1.078589620433179297e+00,7.571549769050617273e-01,1.177605190200330831e+00,1.284851728778725555e+00,1.125866600560282427e+00,9.816375594789047421e-01,1.058939337749141618e+00,8.052298266042950958e-01,1.174788458316851525e+00,8.581782420667813938e-01,1.122230236100167922e+00,1.231328443964691211e+00,1.025313471583598979e+00,1.257408706889850514e+00,1.125031360522696922e+00
1.091113006273144448e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.386146220456064615e+00,1.007932415998011422e+00,1.143096561304284275e+00,1.178247295065144140e+00,1.100333717036234393e+00,1.019249457220183563e+00,1.305043771099367422e+00,1.137260151508338479e+00,1.460592288428455454e+00,1.062739209754185676e+00,1.470368061719209862e+00,1.182151366666507331e+00,9.540499288084589580e-01,1.181082315232565350e+00,1.449941215347826606e+00,1.085376741143397661e+00,1.284378422749143267e+00,1.025927906255765798e+00,1.246048391443375536e+00,1.193995796606226456e+00,7.639506421433611694e-01,1.116563790765039421e+00,8.266697722170739393e-01,1.118091891385327497e+00,1.121887814636117531e+00,1.094841153668401956e+00,8.890648031723545897e-01,1.158990570512212326e+00,1.266906130156294941e+00,1.012539458997722130e+00,1.406507674912116590e+00,1.055002904112088524e+00,9.175771840925968093e-01,1.148107792962238527e+00,1.328403735297386756e+00,1.148407100325708363e+00
1.092004908642332461e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.309027050779212775e+00,1.006082044271646270e+00,1.181292496497416078e+00,1.162448587765202213e+00,1.380193691022272739e+00,1.169964380016153438e+00,9.078419538565876135e-01,1.153461421224803995e+00,1.283922585283766793e+00,1.020620137601800703e+00,1.380534629773761512e+00,1.055727552971730709e+00,8.315544109295245345e-01,1.093026296749874504e+00,7.906174563532751831e-01,1.115335995984629402e+00,1.252727590061235352e+00,1.122786983590366106e+00,1.163552479436076315e+00,1.147275494822343145e+00,1.470934417791708082e+00,1.170251982754223929e+00,1.235934432333408939e+00,1.009121955238535762e+00,1.191826959545727149e+00,1.110362286433898893e+00,1.384644624744099106e+00,1.027075601034733054e+00,9.441588943417439372e-01,1.119279500555078632e+00,1.330341725556272614e+00,1.178875978406144887e+00,1.499518841910714606e+00,1.173466074337519149e+00,1.296333970096104737e+00,1.046465226711101204e+00
1.139511777039581508e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.315232897254351219e+00,1.073982843246320096e+00,7.630396008328795832e-01,1.189930226255311752e+00,9.726914027855063649e-01,1.136017495289849855e+00,1.446564257867033909e+00,1.038768538719146983e+00,1.276975055066001286e+00,1.005060695933039039e+00,1.213963258631703290e+00,1.123517288581084017e+00,1.386171518608185105e+00,1.170147930452613672e+00,1.363983117102796294e+00,1.140777773546651774e+00,1.164772729041593236e+00,1.069492191556575156e+00,1.232485180782872503e+00,1.141627002573741390e+00,7.670790209229162437e-01,1.195704955157319560e+00,1.426387403052703728e+00,1.079284040717618964e+00,1.224486815350800173e+00,1.170476813882907141e+00,1.482022657694884282e+00,1.188268716399863090e+00,7.714531995147975163e-01,1.134772778753762257e+00,9.412578792842297704e-01,1.158720110387555735e+00,1.387733392502890961e+00,1.193123852194893697e+00,8.180728061485164071e-01,1.091606433730630155e+00
9.260865622439754530e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001004916049315074e+00,1.177819658778788803e+00,1.153796760819367773e+00,1.107979847153591102e+00,8.741144820451977049e-01,1.055566620441214631e+00,1.038366560405009631e+00,1.009497815987955294e+00,9.323521835754484677e-01,1.110483339051261620e+00,9.796423331187585903e-01,1.131641489726690875e+00,1.250191948888191407e+00,1.192422307305377904e+00,1.315951163701325033e+00,1.142726672363688412e+00,1.181803885963289114e+00,1.162363177231862332e+00,1.396648980932900797e+00,1.054349433043294315e+00,1.020614441979435849e+00,1.046517258942276207e+00,7.806248152756204428e-01,1.017420347013535453e+00,9.222632216347965706e-01,1.130298983672627822e+00,1.201227837001270116e+00,1.143868857776796144e+00,9.886523344323419060e-01,1.084190611771042922e+00,1.461764167639872269e+00,1.187333128044703034e+00,8.509294026833529312e-01,1.048262801582432235e+00,1.342459637544120010e+00,1.165746077396359270e+00
8.114271649573342460e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.066447901310072277e+00,1.017846789179694289e+00,1.403476691285191480e+00,1.190468655415456878e+00,1.252232574557794020e+00,1.134516135008063920e+00,8.455450451479287199e-01,1.195335226983171184e+00,1.111878677995604026e+00,1.082694314900889410e+00,8.452457580655681202e-01,1.099813937803001185e+00,1.404642231314146006e+00,1.158181514302815573e+00,9.414494014344481077e-01,1.192442738861056339e+00,1.047067381357311033e+00,1.179896669801364872e+00,1.137457138646864818e+00,1.108986799306887150e+00,1.139729889124824203e+00,1.091591448980746781e+00,1.216484418949171697e+00,1.150840380735082658e+00,1.382987034741077093e+00,1.026067054459677497e+00,1.115543279472158034e+00,1.176054119207167847e+00,1.119214630033663171e+00,1.089491295583403074e+00,1.441905858940391916e+00,1.045129298140849761e+00,9.163325928851122626e-01,1.069892034987018237e+00,1.194683559164165132e+00,1.087886986398160616e+00
8.696599713811770105e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.894846462787501018e-01,1.122700120135966317e+00,9.982809794342349941e-01,1.103521694410859677e+00,1.077942833407705248e+00,1.158895960095061684e+00,7.714883145042578105e-01,1.191762909814890081e+00,1.323506394068131531e+00,1.148214416555930484e+00,1.183468362388656825e+00,1.054641387206468162e+00,8.951554627436556499e-01,1.070588712359816341e+00,8.737401425207917960e-01,1.127899965581206310e+00,1.455785225301671648e+00,1.061605686006343863e+00,1.263113257402410206e+00,1.114634851981318509e+00,1.170450521109940745e+00,1.085068961979858804e+00,1.370743510364437645e+00,1.087154568909258545e+00,1.237087801020657407e+00,1.023886692986017977e+00,1.451110293118464067e+00,1.182038750574534669e+00,1.291955623805203235e+00,1.038203439769584291e+00,9.269452035698733106e-01,1.068276395817944202e+00,1.181359778323014531e+00,1.019888005949795007e+00,9.660402171114784720e-01,1.186232843903252121e+00
8.790258167330091688e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.193957035534792377e-01,1.062149682859829802e+00,1.350743819941390145e+00,1.070140493990110464e+00,1.261205445273699155e+00,1.130479868812036770e+00,1.223737871437905023e+00,1.142707189758167319e+00,8.274031156609342741e-01,1.086220673267487058e+00,7.870126449064934748e-01,1.041101235029502581e+00,1.426300854721871403e+00,1.053614290820933830e+00,1.270173932808387640e+00,1.162105799528249772e+00,9.274431997148577800e-01,1.178179877886565086e+00,1.206826662071744050e+00,1.172621393495734132e+00,1.118535641786239765e+00,1.059095197256595622e+00,1.354932138483338377e+00,1.122304630540255310e+00,1.289258993868676484e+00,1.087447295660499247e+00,8.839552072971781360e-01,1.139569327399234444e+00,1.088316608018652376e+00,1.077114024665477121e+00,9.048804391566391825e-01,1.123767904672416940e+00,1.361759646233879462e+00,1.147872620271742417e+00,9.709985653047230603e-01,1.135660516431220568e+00
1.198044829243574805e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.223474144309375955e+00,1.089103211228989787e+00,9.780336081930456338e-01,1.054092037826106720e+00,1.459038819391878627e+00,1.075069705554760890e+00,1.173780083473060731e+00,1.130121766398713978e+00,1.387201921602624122e+00,1.083569300336965524e+00,7.680961760483560052e-01,1.005390518261883637e+00,1.029425087471252276e+00,1.187311341798895192e+00,8.390771959644366396e-01,1.192749857264554070e+00,8.758836000541827538e-01,1.170622665841448029e+00,1.209896386966382131e+00,1.034859092401220426e+00,9.583221340698113710e-01,1.160690941553026878e+00,1.453394801102164013e+00,1.032945354577942565e+00,7.768239899292681550e-01,1.146625617832518484e+00,8.304280357717714889e-01,1.038459745913057342e+00,1.389022325881562381e+00,1.030123189560602226e+00,9.119104200356353829e-01,1.105518894133080909e+00,8.084367831160786944e-01,1.005063646144204403e+00,9.546743552286856005e-01,1.018051104323619338e+00
8.854757434492155355e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134430326700826441e+00,1.030210629397808830e+00,1.167761411014589967e+00,1.182239773655916037e+00,1.222678157493468420e+00,1.073607976998602664e+00,1.334814601839709791e+00,1.053993178778765971e+00,9.379879717642058967e-01,1.014223247392203930e+00,1.236028455469512455e+00,1.195521819083605441e+00,1.129373666685004274e+00,1.151382030673457679e+00,1.428578125223882278e+00,1.129460502836537206e+00,1.469729327025086629e+00,1.052780229803501388e+00,1.189985841449851200e+00,1.024835827964174717e+00,9.001170220797117816e-01,1.197296428269744917e+00,9.365972286385058077e-01,1.098233998450207416e+00,9.203905766057629556e-01,1.137281591423335625e+00,9.518854220397993116e-01,1.047739882229214547e+00,1.185581338682731634e+00,1.147411026112600707e+00,1.170426976575973388e+00,1.022790594600243352e+00,1.402384626438538451e+00,1.128489701252636479e+00,1.462689133866703406e+00,1.166504961480325120e+00
1.138546914496027185e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.379666587022843727e-01,1.188201163010759620e+00,1.031655213782550762e+00,1.118288394246305772e+00,9.120527377865477181e-01,1.105753852810150928e+00,8.463808876506925261e-01,1.174521309645073730e+00,1.225434990844760375e+00,1.025672844282386142e+00,8.293121347857714820e-01,1.191784191320639730e+00,1.448130564051902880e+00,1.046924153697638804e+00,1.235105310507151888e+00,1.008098416022673804e+00,7.659080988983968385e-01,1.170839638288673434e+00,1.305725188449001095e+00,1.080336315011865889e+00,1.187316524033530385e+00,1.018466697842111301e+00,1.361464690825252788e+00,1.167713819437221634e+00,8.052154926937602486e-01,1.179526541831107611e+00,1.202091033249812035e+00,1.069421595077056697e+00,1.034941229758802983e+00,1.125116600340310802e+00,9.774235976827773120e-01,1.013455118041974856e+00,1.235978551997049868e+00,1.010204197809114746e+00,1.017487334441605107e+00,1.015287752626284679e+00
