6.189220785098726099e-03 5.371549279854953966e+03 4.529128946434549334e+02
6.950476574338467113e-03 5.558637653700484407e+03 4.539351257673381497e+02
4.099855591245154737e-03 5.496663548308846657e+03 4.335386885813094864e+02
8.172478882892039156e-04 5.405676528725988646e+03 4.318084279674698109e+02
1.650573737093087318e-03 5.531079839266467388e+03 4.409794713745648096e+02
4.870853198853313665e-03 5.783081816531422191e+03 4.439012170799882142e+02
2.269685936921496676e-04 5.804126773251728082e+03 4.286166821143738161e+02
2.555257355235138628e-03 5.446878573790070732e+03 4.360955692806243746e+02
3.607744219384507707e-04 5.428231741210986911e+03 4.407208455689477091e+02
3.417205736093870301e-03 5.368227872981186920e+03 4.275588846511939778e+02
2.515055903936841159e-03 5.603155045715887354e+03 4.263032278682925380e+02
2.679018096282247824e-03 5.352513839100028235e+03 4.541166681475584710e+02
4.754740455222668076e-03 5.572146532406040023e+03 4.215779012260600780e+02
5.989952104344944787e-03 5.455459332360254848e+03 4.243091145990310906e+02
1.037232295572333230e-03 5.788203875454273657e+03 4.562942894507274332e+02
2.520939687963945613e-03 5.513009868518932308e+03 4.196177907582019202e+02
5.543772700802081059e-03 5.610900421708888643e+03 4.498194770543536833e+02
3.928461315780384217e-04 5.363046890976197574e+03 4.333205582101857090e+02
2.542530980390073254e-03 5.340018416596907628e+03 4.563961445952479608e+02
4.986858294942868135e-03 5.532099335588501162e+03 4.298770995306285840e+02
5.469693713567494453e-03 5.346315063010532867e+03 4.256447404340623279e+02
5.118071116719639241e-03 5.723704102296755082e+03 4.211155266050673731e+02
2.650400344882644383e-03 5.493335147641482763e+03 4.330145099537477904e+02
6.205683687624544143e-03 5.626779933265448562e+03 4.185690017249514767e+02
3.083729950007032573e-03 5.601683816809971177e+03 4.541994851187258178e+02
6.829253413676378281e-03 5.508479288594006903e+03 4.203821712675055551e+02
2.231367424022513007e-03 5.846201517197197973e+03 4.181482873481403999e+02
1.616723281519246965e-03 5.834694413143221936e+03 4.220594563881097656e+02
3.701032161236372060e-05 5.638233088191695970e+03 4.265840081444933958e+02
4.338386090741974330e-03 5.801908820326771092e+03 4.332225669696510408e+02
3.266269690041618493e-03 5.704689871545961978e+03 4.179061626165889720e+02
5.690393928798969346e-04 5.540356962249521530e+03 4.189902211066628865e+02
2.090414954865638456e-03 5.622039596742394679e+03 4.513689507819835285e+02
3.889653227735882530e-03 5.819423968822253300e+03 4.411051669952170755e+02
7.125001570155223545e-04 5.647796473687258185e+03 4.326250238413801412e+02
3.244956298344669945e-03 5.721522532447960657e+03 4.562107596124508859e+02
5.376023546633151677e-03 5.343123906920322952e+03 4.309314787366051291e+02
4.451371592345374981e-03 5.714517770510832634e+03 4.450105379504885263e+02
2.260395015917459303e-03 5.654085841612111835e+03 4.208891575803717160e+02
2.366134641893810446e-03 5.482669608889544179e+03 4.192967780816699701e+02
2.005994353878603597e-03 5.579821010389666299e+03 4.577686611358745381e+02
3.815071271893634517e-03 5.718447436718301105e+03 4.323772568250493578e+02
4.628184793974823852e-03 5.503637948407830663e+03 4.443637673358580855e+02
2.588548471171356249e-03 5.357879738186811664e+03 4.473345044015470080e+02
6.619913255743238925e-03 5.735867014660744644e+03 4.413187409535725010e+02
1.100960076186996818e-03 5.471796196864454032e+03 4.482561876155905907e+02
6.482229890169853570e-03 5.529944350559240775e+03 4.570038486011753207e+02
5.946051399561774232e-03 5.625500772532663177e+03 4.184318588871877296e+02
6.140925315121865437e-03 5.822636099566598205e+03 4.320900952988719155e+02
2.951663776329272772e-03 5.481426553094335759e+03 4.557748644727822693e+02
3.193221513416958518e-05 5.673308132504531386e+03 4.452106240781537849e+02
4.615947556463767011e-03 5.403179547481282498e+03 4.526167483024371450e+02
2.922726045208742622e-03 5.761643787566712490e+03 4.400394902618219817e+02
1.958112187530749255e-04 5.574727662689036151e+03 4.428611921833339693e+02
2.963880684491351520e-03 5.536048939843740300e+03 4.383292329172232371e+02
2.027187621078645283e-03 5.745211394928038317e+03 4.294168832777578473e+02
5.284253802711153880e-04 5.849338105915022425e+03 4.241248723853253750e+02
2.550853847872187451e-03 5.437497268601650831e+03 4.205710232048070338e+02
2.201361039246213687e-03 5.815923178653604737e+03 4.237668728143354997e+02
3.952577908205015186e-03 5.802520880587185275e+03 4.336054424928254889e+02
6.634298943365971556e-03 5.384468003726882671e+03 4.509893926696211111e+02
5.799250968431736430e-03 5.740964695528806260e+03 4.291898698335806444e+02
6.187911992132298124e-03 5.463958598326886204e+03 4.348273828531922618e+02
3.799816642102123339e-03 5.737907112697313096e+03 4.329577580327343185e+02
3.521454762480183409e-03 5.746946866677135404e+03 4.444292927462386160e+02
6.591701461187805984e-03 5.357211310949987819e+03 4.251815715776170350e+02
1.098910047773719260e-03 5.349982174880758976e+03 4.219033025985631866e+02
4.433778593900048262e-03 5.716079875736974827e+03 4.411451513027137707e+02
5.198106199749048112e-03 5.399449322712303911e+03 4.461773252309793634e+02
4.188957549796723002e-03 5.723282926346595559e+03 4.285878391682762185e+02
2.504693038429633284e-03 5.604563384161520844e+03 4.355185275616272520e+02
6.109561627029894484e-03 5.494405377124809092e+03 4.391478034248364111e+02
2.643178000606872559e-03 5.433752011931227571e+03 4.260513514594885010e+02
7.273525873330942805e-04 5.415911045171680598e+03 4.207871832008756883e+02
5.177184433439595453e-03 5.622756183098326801e+03 4.271966515242125411e+02
2.802844560974470951e-03 5.843031607169838935e+03 4.532171665735021406e+02
3.056028698570872719e-03 5.834288847947726026e+03 4.561816195788450727e+02
3.411221942525786456e-03 5.491743527714102129e+03 4.405571416328756413e+02
6.725423920273974551e-03 5.831864051678829128e+03 4.355698039189803126e+02
2.269546224290384766e-03 5.664223375142348232e+03 4.558786829444759974e+02
6.290519077497639007e-03 5.477807714044407476e+03 4.223942860028541872e+02
5.365290553977356165e-03 5.809160589925044405e+03 4.518139739592237447e+02
1.386411697888878134e-03 5.548075837272430363e+03 4.346030511093362065e+02
2.898575310369314040e-03 5.425346801630696973e+03 4.391834280398820738e+02
4.470322210089034375e-03 5.761905317371240926e+03 4.575508338604564642e+02
6.014552563081821887e-03 5.352862912700577908e+03 4.438404543397354587e+02
5.581020871135241104e-03 5.372479250194119231e+03 4.535374596394825630e+02
5.257308043854373725e-03 5.778704287062679214e+03 4.329241123622030045e+02
5.686575118419439322e-03 5.440493159185569311e+03 4.301641709212446472e+02
6.148444544695623112e-03 5.821921265805651274e+03 4.300069528302087178e+02
2.771401243186687527e-03 5.323122241881452283e+03 4.401629998036818279e+02
4.660946685435084355e-04 5.366547721450072459e+03 4.404288565901725292e+02
5.199631508329023970e-04 5.578780726650780707e+03 4.369090785626656270e+02
9.538573548785844302e-04 5.690190304636237670e+03 4.462877456923429804e+02
6.655739610221906785e-03 5.606353109186418806e+03 4.554650017756287639e+02
3.626493619643530227e-03 5.702891152096639416e+03 4.514863926917217896e+02
5.843663235153116406e-03 5.465193730837356270e+03 4.416161915883564006e+02
4.744293992837473814e-03 5.677143969806900714e+03 4.226339540721906474e+02
1.454488725932334952e-03 5.378935188715082404e+03 4.302545926595103651e+02
3.110069378321722935e-03 5.464432209528444218e+03 4.359872125066790431e+02
3.161928057205301741e-03 5.351736986387193610e+03 4.361561688672579749e+02
3.090761048479993486e-03 5.430332063277300222e+03 4.555448123984833160e+02
1.784492277393289047e-03 5.429645959567714272e+03 4.556214795557443153e+02
4.648401922389832838e-03 5.762676016391184021e+03 4.248126841192946017e+02
5.401744832991958387e-03 5.348589944121280496e+03 4.399989097945405092e+02
1.554983711485077684e-03 5.496913728743413230e+03 4.519205680326232368e+02
3.687775537764351620e-03 5.687236826351026139e+03 4.410760568717167303e+02
5.572904558450112594e-03 5.381457779017410758e+03 4.386785360470265118e+02
5.063643001100659544e-04 5.606325696549268287e+03 4.549740767827464083e+02
1.541770134398445964e-03 5.620255931476423029e+03 4.559828232984539227e+02
3.208609628130763402e-03 5.835076842728607517e+03 4.531268662899251467e+02
1.388146947174645073e-04 5.768867953895915889e+03 4.579581230535000600e+02
2.429517655720000828e-03 5.797540360775505178e+03 4.572774972840012992e+02
4.856506448649736303e-03 5.698233627684493513e+03 4.468465676339839092e+02
5.621154103488476203e-03 5.801071586512311114e+03 4.430832251850235934e+02
5.731489443460744022e-03 5.492025481375496383e+03 4.431657208441794751e+02
5.169573971740695946e-03 5.637323617318874312e+03 4.210999170109026295e+02
6.162620906384369199e-03 5.503906160952933533e+03 4.380079644779748378e+02
3.236365778612291556e-03 5.473398728199129437e+03 4.322747792565044165e+02
1.732655272218159952e-03 5.573430451750020438e+03 4.512212371603839074e+02
2.415124355493959620e-03 5.566265735217298243e+03 4.462332557550921592e+02
6.752018360770225582e-03 5.682533511627171720e+03 4.416919029586791794e+02
3.560657521886267333e-03 5.544801985512194733e+03 4.374702152998298175e+02
6.446090446633533999e-04 5.761078410796893877e+03 4.420322543438409184e+02
1.968375574834193772e-03 5.498271695627016015e+03 4.515956151801887017e+02
1.898487426021036291e-03 5.329924082383974564e+03 4.323225524277355589e+02
1.518937881640741901e-03 5.784345795334723334e+03 4.557211534413831941e+02
5.459187524153636187e-03 5.651252948501377432e+03 4.182342218583040108e+02
4.725099077857033286e-03 5.450188730675356965e+03 4.304512826657422693e+02
6.605975759353909654e-03 5.725728317582754244e+03 4.267771344858296629e+02
5.112031233387406143e-03 5.630627444704357913e+03 4.543013050584211783e+02
3.408453389933813193e-03 5.678256436451865738e+03 4.280259979355255382e+02
2.187821904665246744e-03 5.636689781777910866e+03 4.457401920116689098e+02
1.598563718683057838e-03 5.410146863686068173e+03 4.584138002891915562e+02
6.387941869602912527e-03 5.520561946108931807e+03 4.375606751088606643e+02
4.169188968477552382e-03 5.419864333481691574e+03 4.290265809505526704e+02
5.480460715870563715e-03 5.827031834198598517e+03 4.303391109682890487e+02
2.737581421945993986e-03 5.755758263045328931e+03 4.423151233176873802e+02
2.955501605808855906e-03 5.517568025714650503e+03 4.581530298015998710e+02
5.939189693213399110e-04 5.438599993750896829e+03 4.505030778276637307e+02
6.479327445150284692e-03 5.688572792749047039e+03 4.319666018151938260e+02
6.367369244752268259e-03 5.774816636304915846e+03 4.331798628437262551e+02
4.220951008809600423e-04 5.386082355057333189e+03 4.278630334067883609e+02
2.913027686032524950e-03 5.715252163475081943e+03 4.290531294007208203e+02
3.445528074176991157e-03 5.720542848063174461e+03 4.482208529242910231e+02
4.142933210834953348e-03 5.380597631778222421e+03 4.460663539426178659e+02
2.150481989061469972e-03 5.353863207756157863e+03 4.546132982245546827e+02
6.977819274161229865e-03 5.745781733014847305e+03 4.253699749878766170e+02
2.994183020977919142e-03 5.650593333391095257e+03 4.372048257725334111e+02
3.709290877485445052e-03 5.666127255261661048e+03 4.403274931812434261e+02
3.124956942579899030e-03 5.415496689746643824e+03 4.574656639213976632e+02
5.821775752103208225e-03 5.690448788241865259e+03 4.238931781833761079e+02
2.602346857072250583e-03 5.428728212438807532e+03 4.362968172650569159e+02
6.663408022304716889e-04 5.404856566442359508e+03 4.486753733948913805e+02
1.111106919861828577e-03 5.691146361130330661e+03 4.523813980041857121e+02
6.438164317817018922e-03 5.590907682175222362e+03 4.318664213275212660e+02
2.098286131052660465e-03 5.619007081475390805e+03 4.470418518460184032e+02
3.495748090294928997e-03 5.813161589812315469e+03 4.188786391086574099e+02
3.699901631707865502e-03 5.759994778036596472e+03 4.580194259255266047e+02
3.905365709664782720e-03 5.621682446585885373e+03 4.572070669913983352e+02
1.961652656941766104e-03 5.380892305595441030e+03 4.463648585855707438e+02
5.246888877229866771e-03 5.749896244367576401e+03 4.276894291037302196e+02
4.644006673000860771e-03 5.564424087923325715e+03 4.409064807569124582e+02
3.254839183764425374e-03 5.374785793558186924e+03 4.360414048259260653e+02
6.432133989207465541e-03 5.451415444039264003e+03 4.454225617410165228e+02
4.108193259861794844e-03 5.739453177704314840e+03 4.577125778458500349e+02
5.855442153266599697e-03 5.577949095220863455e+03 4.582793875410658302e+02
4.995404981961492318e-03 5.474830316003699409e+03 4.183765275346996759e+02
1.697243015174038213e-03 5.780691706532926219e+03 4.286912514526347309e+02
3.528503234813153838e-03 5.336779421576623463e+03 4.302202705676940582e+02
5.096303559536677352e-03 5.391428873974493399e+03 4.298584390236956096e+02
2.814643542592693134e-04 5.767759912409489516e+03 4.312802061858845946e+02
8.482523319691050601e-04 5.742762192984635476e+03 4.426331039579173421e+02
1.552234741989856701e-03 5.498861695340360711e+03 4.520559295685350776e+02
4.425956199374715509e-03 5.468665301664392246e+03 4.565661957167158107e+02
9.172654696208065511e-04 5.328874896902882938e+03 4.334582655592652713e+02
1.712953770302900807e-03 5.671893304583598365e+03 4.320252154981295121e+02
1.927962070405664233e-03 5.562403539660142997e+03 4.386317718068975751e+02
3.330814695969918715e-04 5.687110452105302102e+03 4.466488010016934140e+02
1.938856263819278359e-03 5.639331455137114062e+03 4.371247074041986593e+02
4.203671906152867122e-03 5.600097866941071516e+03 4.586873108785302975e+02
4.193954034946140337e-03 5.786050503058633694e+03 4.200745063003081441e+02
3.574440480089604265e-03 5.602214867470394893e+03 4.233838774693068672e+02
6.919162283831769471e-04 5.695416827872899376e+03 4.537084270201955860e+02
5.297659978728471233e-03 5.557636573424163544e+03 4.297611215987323590e+02
6.101477030913307620e-03 5.337285970421176899e+03 4.510879036096366690e+02
1.785319359228914465e-03 5.706157149018623386e+03 4.313154831400852345e+02
2.570071542838393754e-03 5.418175356328826638e+03 4.533629756884652124e+02
1.120688825002618197e-03 5.529004612394191099e+03 4.245899693082131421e+02
3.384444326091742600e-04 5.382078910102286500e+03 4.173482826635726610e+02
2.708738842481310440e-03 5.754149287752234159e+03 4.492651336864980749e+02
3.011683916441248651e-03 5.836091954434689796e+03 4.210410484672563598e+02
4.901794243767019707e-03 5.362176828086614478e+03 4.535802795201718141e+02
5.495330778684292920e-03 5.618287408215644064e+03 4.506777201412860450e+02
6.344341196646398687e-04 5.733256434889960474e+03 4.398157332757893982e+02
4.950388317842936009e-03 5.541446158309916427e+03 4.246824126850061134e+02
3.130651565530721131e-03 5.609935956195400649e+03 4.343771729504787231e+02
5.836317801578580142e-03 5.367929987282739603e+03 4.421903415276087230e+02
2.116084325928689538e-04 5.411713831134469729e+03 4.528612836335057068e+02
1.895463338782395375e-03 5.416815162879798663e+03 4.537354085217941702e+02
4.527318644941458539e-03 5.398615090808465538e+03 4.550414786089232280e+02
2.807349651386207342e-03 5.559360142674344388e+03 4.433977636580920603e+02
4.282005452626413099e-03 5.494036138207088698e+03 4.384086552859414496e+02
6.399230409134441062e-04 5.515473564393088054e+03 4.457829671074153453e+02
3.643266948959630533e-03 5.727693770260453675e+03 4.449426263715484424e+02
2.509293295295342546e-03 5.707686340890277279e+03 4.173884289904423213e+02
1.267141323597942336e-03 5.412688610338776016e+03 4.252763649771643486e+02
2.208110099037129733e-03 5.808518797058207383e+03 4.475292196218724143e+02
6.768364577211929099e-03 5.633632060431652462e+03 4.568656798919204789e+02
1.102940545238844153e-04 5.532440905596574339e+03 4.185600465150716332e+02
2.383908618856087590e-03 5.392150850239087958e+03 4.202448424736949733e+02
1.070858533741427410e-03 5.806636148382373904e+03 4.506874979657886229e+02
5.383163520199058145e-03 5.369104510769213448e+03 4.449241976999887811e+02
4.088899011507789519e-04 5.506109401531620279e+03 4.341108988752000073e+02
2.064854298999862549e-04 5.661473994679435236e+03 4.511543313525198187e+02
2.623736995732139747e-03 5.711590113141354777e+03 4.376326473175629417e+02
3.388929255737286976e-03 5.789436620094889804e+03 4.257298247038447130e+02
4.422839195992973394e-05 5.322476488388831967e+03 4.537786321624083712e+02
3.760666258851375413e-03 5.610127348882750994e+03 4.414747593889279642e+02
2.113153519681594192e-03 5.823410861733207639e+03 4.504700897166594018e+02
3.878555862775809673e-03 5.665609032018612197e+03 4.471220135217923826e+02
2.582342124369331297e-03 5.361061662274802984e+03 4.216716513453074526e+02
1.997459595346011245e-03 5.561760038198445727e+03 4.241821338157150763e+02
3.914534329206211666e-03 5.775714488054176400e+03 4.208397829064693383e+02
9.409002335455364735e-04 5.751539159338638456e+03 4.414330161680455831e+02
5.503672268963466334e-03 5.821012745429424285e+03 4.571287181485876658e+02
7.982588139525865784e-04 5.681222711511474699e+03 4.327158013021966099e+02
2.233950500629783894e-03 5.414109977327858360e+03 4.377942213387572679e+02
3.999067687640940096e-03 5.594681442270742991e+03 4.445927258701200913e+02
3.876701861000177163e-03 5.644452156864427707e+03 4.370585505522785752e+02
2.387443030661327154e-03 5.772953135836001820e+03 4.325928156495718895e+02
1.539982489379137381e-04 5.632409503521725128e+03 4.367899413004868165e+02
9.736024563920925821e-04 5.800596514816909803e+03 4.566462864540567352e+02
1.858989774180985722e-03 5.733755340369070836e+03 4.220987004449619349e+02
3.015888370575167112e-04 5.686043746359116085e+03 4.293913981158265187e+02
6.835512911028893135e-03 5.538074460684400037e+03 4.221843484094194423e+02
6.897731404287074132e-03 5.470451666390851642e+03 4.488945870515443062e+02
4.970825072109861381e-03 5.781013663971349160e+03 4.564879308840098702e+02
3.275823529473635915e-04 5.556847756346096503e+03 4.207385697431182621e+02
5.290008951725456814e-03 5.657111875589290321e+03 4.337141270280425829e+02
6.663943737236764989e-03 5.394648395140146022e+03 4.248589866427419111e+02
1.566996514174906832e-03 5.394622413025085734e+03 4.288707392675006531e+02
1.830823444812508297e-05 5.387354844097724708e+03 4.228626875132910072e+02
1.133920133462921554e-03 5.533345232118031163e+03 4.239606710798183826e+02
4.673708677021937152e-03 5.785379074333092831e+03 4.443137560739909304e+02
6.998193811947095487e-04 5.535090354202060553e+03 4.385789833957704218e+02
1.001938442048721156e-03 5.520789441796114261e+03 4.234230246583182407e+02
2.531101981016390529e-03 5.844168698284100174e+03 4.289712385144289897e+02
6.854400434987328785e-04 5.521482744017213008e+03 4.186273605591572391e+02
6.584922582324673722e-03 5.389634726438914186e+03 4.293506656802824182e+02
2.747199420733697638e-04 5.848140192403298897e+03 4.507813903966807061e+02
2.821800042210968838e-03 5.486106030261233172e+03 4.394760320513994429e+02
2.412357013106371413e-03 5.407137591473278917e+03 4.199570089008676632e+02
4.839972036533629531e-04 5.668567119500161425e+03 4.343224446220423829e+02
7.966925825098211894e-04 5.452918825051375279e+03 4.199251773635533596e+02
9.566349907605781959e-05 5.747901745840685180e+03 4.175548967640077080e+02
5.058638580177524796e-03 5.526670753783367218e+03 4.340761720555555030e+02
7.750758232955567170e-05 5.850326559247234400e+03 4.194653661964053981e+02
1.904891108487801127e-03 5.332119614909570373e+03 4.270433736747830835e+02
5.735310274986995388e-03 5.744446508042018650e+03 4.278055435439048324e+02
4.291451481865689982e-04 5.635832267709668486e+03 4.283225506026144558e+02
6.089150128245414927e-03 5.830506245161155675e+03 4.376685028388543515e+02
5.338509012715791924e-03 5.397808408077068634e+03 4.381866549680952971e+02
8.621167532625032730e-04 5.662618168501492619e+03 4.347758408678983528e+02
3.023164725004000471e-03 5.531432338350735336e+03 4.455762789576618843e+02
5.937581518021594305e-03 5.738866191770737714e+03 4.484369988395139330e+02
2.981594094816013285e-03 5.614937985732064590e+03 4.260987913828253681e+02
1.029454372464912903e-04 5.569261067239553995e+03 4.275772583617466012e+02
2.104536874684413608e-03 5.598271995996951773e+03 4.264396188904689211e+02
6.397705014872231977e-03 5.489436331346607403e+03 4.172879576918754196e+02
5.559267054300573267e-03 5.634614662479702019e+03 4.527893392524903788e+02
2.627094222959588683e-03 5.430083663163711208e+03 4.508878447339320132e+02
2.178633987655547322e-03 5.512070290879246386e+03 4.193444741193263781e+02
4.072111425146174128e-03 5.583633155402791999e+03 4.296035659553919004e+02
5.630486509995290441e-03 5.382776251852782480e+03 4.235570098135796115e+02
3.384759420395155958e-03 5.585230908105319031e+03 4.372107110451710241e+02
6.355519836385152554e-03 5.679165788560238980e+03 4.240333790796078688e+02
1.843966266421078392e-03 5.346136079290586167e+03 4.418097431615507276e+02
2.745087671410536331e-03 5.518295344752369601e+03 4.387630434749406163e+02
4.078270721365005215e-03 5.652953013694969741e+03 4.459077907932869493e+02
6.494749044197783636e-03 5.484322078628589225e+03 4.389950605715250731e+02
3.033307607024721131e-03 5.538527895931641979e+03 4.355851434474362236e+02
4.490678698146455261e-03 5.512256223448600394e+03 4.436628245787145488e+02
4.836751871307777909e-03 5.527522249234123592e+03 4.205284300236548347e+02
1.624699987810704826e-03 5.675213743249372783e+03 4.233337542198698884e+02
1.314144078149896439e-03 5.417937846208880728e+03 4.430475770174194281e+02
6.263829200283230376e-03 5.399023104020966457e+03 4.554235476349123246e+02
5.966925579167769826e-03 5.680346147356036454e+03 4.175820192289098145e+02
6.727691112073141619e-03 5.623957047426110876e+03 4.244873845462201984e+02
1.754946004946910136e-03 5.807436505831752584e+03 4.558246684087642961e+02
5.875622070230932664e-03 5.635192699752620683e+03 4.314553240290557028e+02
5.935992884527343909e-03 5.353319352165141026e+03 4.530489557929436160e+02
2.945696544430654890e-03 5.732706077851506961e+03 4.382808154459665957e+02
3.667146554391927365e-03 5.365000885990772986e+03 4.259108169075187789e+02
5.678530531771419643e-03 5.516709222130107264e+03 4.551627361119280977e+02
1.793572176950415913e-03 5.486527048416273828e+03 4.561424805909087468e+02
3.790464723963237349e-03 5.714187123899731887e+03 4.339971299894858703e+02
3.362505047022887328e-03 5.509480506174684706e+03 4.380457920379549819e+02
3.502241728203970769e-03 5.465509508813719549e+03 4.459595467932484212e+02
5.040282793072102009e-03 5.460352520688221375e+03 4.299243520790115554e+02
1.988992683077350516e-03 5.476388330519971532e+03 4.348909009063286248e+02
2.830578635757614349e-03 5.699630926545380134e+03 4.369725554573913655e+02
1.204755893847207467e-03 5.668379235496644469e+03 4.323660292192993779e+02
2.321661449257769478e-03 5.524006121060918304e+03 4.536566657097447433e+02
5.911218586763198994e-03 5.537227456829697076e+03 4.362756386594701894e+02
4.035185171909908344e-03 5.423943846748131364e+03 4.391048260951843645e+02
3.040645122536791718e-03 5.529706890409510379e+03 4.429895327854560492e+02
5.082088254167747843e-03 5.345032953655471829e+03 4.487086146387536019e+02
2.996304869554668377e-04 5.759097536410608882e+03 4.191239861877622275e+02
4.636261201842742201e-03 5.599547460605161177e+03 4.510318036822091585e+02
3.581299837127470669e-03 5.536831014708764997e+03 4.514465443684684374e+02
3.737959414611500848e-03 5.328166185534479155e+03 4.219455153064290585e+02
6.374426901086079761e-03 5.365870924928596651e+03 4.520709557689891653e+02
1.475524837632905938e-03 5.634143703972825278e+03 4.270723998230035932e+02
5.892589589813044919e-03 5.576518548198053395e+03 4.451541423473113355e+02
8.816582954436156519e-04 5.350913823385993055e+03 4.180896871274757132e+02
6.001942037813018903e-03 5.817301763712423963e+03 4.422191679692181765e+02
3.477269618393482534e-03 5.363670977354099705e+03 4.532288204499021163e+02
4.164685617165118925e-03 5.611305272092631640e+03 4.464864469572620465e+02
9.014923344663190556e-04 5.743761006330164491e+03 4.215569662356542153e+02
2.968864936162911392e-03 5.570814808546270797e+03 4.314353781442276841e+02
3.728182039720474763e-03 5.837043420162206530e+03 4.253223156255603499e+02
4.290943176123734708e-03 5.492603114002659822e+03 4.330704548038233952e+02
8.389885323341609484e-04 5.748573460526165945e+03 4.333404793611015862e+02
5.779557242685340410e-04 5.496058601173996976e+03 4.267326676679448951e+02
8.543812122958687957e-04 5.383732743571908031e+03 4.534390029788036713e+02
6.839488061264069677e-03 5.457357711973103505e+03 4.397005639698144819e+02
2.787636015947604368e-03 5.552964386499068496e+03 4.465837545980675145e+02
6.921839604285411583e-03 5.426862264327623052e+03 4.543289854909187966e+02
7.423510752680500540e-06 5.581058653344533923e+03 4.352739030274764787e+02
3.149171003199050488e-03 5.525113615054380716e+03 4.255464508207074914e+02
2.724964382417300809e-03 5.605484456852834228e+03 4.209289450748345303e+02
4.024884560535884476e-03 5.692679549307727939e+03 4.503182953045592853e+02
3.680816295218165401e-04 5.826129662105232455e+03 4.564326258754870196e+02
2.290288799082902844e-03 5.513676541184874623e+03 4.426873966207098761e+02
1.593223389512832093e-03 5.846941290661635321e+03 4.405073529746227337e+02
3.636513574159417998e-03 5.806315792581088317e+03 4.571030971842345139e+02
3.945325634288744318e-03 5.624901156659493608e+03 4.485404065145259551e+02
6.882531828456409269e-03 5.818691998037799749e+03 4.377342853450343796e+02
6.035956322885452190e-03 5.649925906035045955e+03 4.378870665538668732e+02
4.530060029857048073e-03 5.607461621980039126e+03 4.566571204418167440e+02
2.266367380464591724e-03 5.334751966003225789e+03 4.196763922354536476e+02
4.592274208134977491e-03 5.619553242606905769e+03 4.218611852923141896e+02
