2.520000000000000018e-01,5.540000000000000480e-01,5.689999999999999503e-01,1.000000000000000000e+00,8.599999999999999312e-02,4.630000000000000226e-01,6.660000000000000364e-01,3.180000000000000049e-01,3.099999999999999978e-01,4.199999999999999845e-01,4.219999999999999862e-01,7.000000000000000666e-02,1.700000000000000122e-02,5.399999999999999939e-02,7.099999999999999367e-02,2.230000000000000038e-01,5.230000000000000204e-01,7.419999999999999929e-01,3.739999999999999991e-01,3.000000000000000062e-03,1.400000000000000029e-02,6.000000000000000125e-03,7.000000000000000146e-03,1.000000000000000021e-03,3.960000000000000187e-01,1.360000000000000098e-01,3.920000000000000151e-01,9.759999999999999787e-01,7.219999999999999751e-01,3.619999999999999885e-01,4.050000000000000266e-01,6.600000000000000311e-02,9.160000000000000364e-01,6.129999999999999893e-01,6.129999999999999893e-01,7.760000000000000231e-01,5.080000000000000071e-01,5.819999999999999618e-01,4.319999999999999951e-01,1.189999999999999947e-01,6.039999999999999813e-01,7.129999999999999671e-01,1.970000000000000084e-01,8.469999999999999751e-01,3.880000000000000115e-01,4.560000000000000164e-01,4.781300000000000239e+01,6.720999999999999375e+01,5.436699999999999733e+01,2.389999999999999902e-01,5.010000000000000009e-01,6.520000000000000240e-01,5.832779000000000451e+03,4.727000000000000313e+00,1.043599999999999994e+01,1.146599999999999930e+01,3.936999999999999833e+00
9.679999999999999716e-01,8.179999999999999494e-01,5.809999999999999609e-01,9.350000000000000533e-01,9.330000000000000515e-01,8.369999999999999662e-01,5.799999999999999600e-01,1.000000000000000056e-01,6.000000000000000125e-03,5.000000000000000278e-02,3.549999999999999822e-01,0.000000000000000000e+00,3.099999999999999978e-02,0.000000000000000000e+00,1.600000000000000033e-02,3.130000000000000004e-01,7.980000000000000426e-01,1.000000000000000021e-03,1.000000000000000021e-03,1.899999999999999953e-02,2.000000000000000042e-03,1.700000000000000122e-02,2.000000000000000042e-02,1.000000000000000021e-03,9.559999999999999609e-01,2.999999999999999889e-02,1.000000000000000021e-03,9.949999999999999956e-01,1.799999999999999864e-02,0.000000000000000000e+00,4.599999999999999922e-02,9.799999999999999822e-01,7.139999999999999680e-01,7.389999999999999902e-01,9.949999999999999956e-01,6.270000000000000018e-01,1.000000000000000000e+00,7.610000000000000098e-01,0.000000000000000000e+00,1.400000000000000029e-02,0.000000000000000000e+00,2.500000000000000139e-02,5.030000000000000027e-01,0.000000000000000000e+00,7.389999999999999902e-01,7.800000000000000266e-01,8.306999999999999318e+01,8.129500000000000171e+01,8.495399999999999352e+01,1.000000000000000021e-03,4.279999999999999916e-01,1.000000000000000000e+00,3.471387000000000171e+03,5.020000000000000018e-01,0.000000000000000000e+00,5.363000000000000433e+00,1.603500000000000014e+01
5.050000000000000044e-01,9.939999999999999947e-01,9.829999999999999849e-01,9.519999999999999574e-01,3.599999999999999867e-01,2.520000000000000018e-01,7.840000000000000302e-01,1.150000000000000050e-01,3.899999999999999994e-02,6.500000000000000222e-02,3.750000000000000000e-01,7.900000000000000078e-02,3.000000000000000062e-03,6.000000000000000125e-03,1.799999999999999864e-02,8.219999999999999529e-01,1.039999999999999952e-01,6.919999999999999485e-01,7.049999999999999600e-01,6.000000000000000125e-03,6.000000000000000125e-03,1.499999999999999944e-02,1.000000000000000021e-03,7.000000000000000146e-03,1.000000000000000021e-02,3.260000000000000120e-01,1.700000000000000122e-02,4.800000000000000100e-02,7.059999999999999609e-01,2.250000000000000056e-01,1.469999999999999918e-01,0.000000000000000000e+00,6.900000000000000577e-02,1.690000000000000113e-01,6.560000000000000275e-01,8.950000000000000178e-01,5.080000000000000071e-01,8.870000000000000107e-01,1.099999999999999936e-02,2.939999999999999836e-01,4.020000000000000240e-01,7.810000000000000275e-01,0.000000000000000000e+00,1.340000000000000080e-01,4.309999999999999942e-01,3.890000000000000124e-01,4.195000000000000284e+01,9.819799999999999329e+01,5.909899999999999665e+01,5.899999999999999689e-02,3.990000000000000213e-01,5.769999999999999574e-01,9.491228999999999360e+03,4.378000000000000114e+00,1.157799999999999940e+01,3.132000000000000117e+00,4.578999999999999737e+00
4.299999999999999933e-01,9.799999999999999822e-01,3.619999999999999885e-01,9.729999999999999760e-01,5.000000000000000278e-02,5.480000000000000426e-01,8.309999999999999609e-01,4.580000000000000182e-01,3.170000000000000040e-01,3.009999999999999898e-01,5.899999999999999689e-01,7.900000000000000078e-02,1.099999999999999936e-02,6.500000000000000222e-02,2.900000000000000147e-02,5.099999999999999672e-02,3.300000000000000155e-02,3.310000000000000164e-01,2.469999999999999973e-01,1.099999999999999936e-02,2.000000000000000042e-02,1.799999999999999864e-02,2.000000000000000042e-02,6.400000000000000133e-02,6.450000000000000178e-01,5.550000000000000488e-01,9.759999999999999787e-01,5.200000000000000178e-01,1.089999999999999997e-01,2.610000000000000098e-01,6.899999999999999467e-01,2.349999999999999867e-01,3.069999999999999951e-01,6.879999999999999449e-01,3.069999999999999951e-01,8.529999999999999805e-01,1.459999999999999909e-01,5.360000000000000320e-01,6.099999999999999867e-01,4.700000000000000011e-02,6.730000000000000426e-01,6.889999999999999458e-01,5.000000000000000104e-03,1.200000000000000025e-02,4.899999999999999911e-01,3.739999999999999991e-01,7.310099999999999909e+01,7.767400000000000659e+01,5.228900000000000148e+01,5.090000000000000080e-01,6.149999999999999911e-01,7.259999999999999787e-01,3.102746000000000095e+03,1.778300000000000125e+01,1.400799999999999912e+01,1.044000000000000039e+00,5.118000000000000327e+00
5.799999999999999600e-01,2.959999999999999853e-01,6.129999999999999893e-01,7.169999999999999707e-01,1.880000000000000004e-01,6.540000000000000258e-01,7.780000000000000249e-01,1.650000000000000078e-01,2.979999999999999871e-01,3.260000000000000120e-01,6.139999999999999902e-01,7.199999999999999456e-02,2.800000000000000058e-02,2.900000000000000147e-02,3.400000000000000244e-02,4.989999999999999991e-01,7.099999999999999645e-01,5.580000000000000515e-01,8.409999999999999698e-01,1.799999999999999864e-02,1.799999999999999864e-02,1.000000000000000021e-02,8.999999999999999320e-03,1.000000000000000021e-03,1.160000000000000059e-01,4.969999999999999973e-01,1.859999999999999987e-01,5.140000000000000124e-01,5.919999999999999707e-01,3.500000000000000333e-02,0.000000000000000000e+00,1.209999999999999964e-01,4.919999999999999929e-01,7.329999999999999849e-01,6.520000000000000240e-01,7.439999999999999947e-01,5.210000000000000187e-01,7.019999999999999574e-01,3.320000000000000173e-01,5.969999999999999751e-01,1.419999999999999873e-01,9.110000000000000320e-01,2.610000000000000098e-01,2.819999999999999729e-01,4.239999999999999880e-01,4.499999999999999833e-02,6.456000000000000405e+00,5.801599999999999824e+01,5.519400000000000261e+01,3.900000000000000133e-01,4.749999999999999778e-01,6.420000000000000151e-01,7.541055999999999585e+03,1.088999999999999968e+00,2.000000000000000000e+01,1.351399999999999935e+01,2.072999999999999954e+00
8.419999999999999707e-01,9.330000000000000515e-01,7.650000000000000133e-01,9.809999999999999831e-01,3.479999999999999760e-01,8.619999999999999885e-01,7.500000000000000000e-01,3.579999999999999849e-01,1.350000000000000089e-01,1.729999999999999871e-01,4.789999999999999813e-01,5.099999999999999672e-02,4.100000000000000172e-02,7.399999999999999634e-02,3.699999999999999817e-02,4.239999999999999880e-01,7.489999999999999991e-01,5.689999999999999503e-01,4.849999999999999867e-01,1.400000000000000029e-02,4.000000000000000083e-03,1.499999999999999944e-02,1.299999999999999940e-02,4.000000000000000083e-02,3.780000000000000027e-01,2.240000000000000047e-01,2.169999999999999984e-01,2.849999999999999756e-01,3.689999999999999947e-01,5.500000000000000444e-01,5.210000000000000187e-01,2.000000000000000042e-02,8.559999999999999831e-01,6.670000000000000373e-01,7.159999999999999698e-01,7.069999999999999618e-01,6.059999999999999831e-01,3.509999999999999787e-01,8.209999999999999520e-01,9.190000000000000391e-01,6.129999999999999893e-01,6.939999999999999503e-01,1.299999999999999940e-02,9.070000000000000284e-01,2.720000000000000195e-01,9.789999999999999813e-01,6.422799999999999443e+01,6.001299999999999812e+01,8.035099999999999909e+01,5.600000000000000533e-01,7.500000000000000000e-01,7.910000000000000364e-01,5.879851999999999862e+03,6.948999999999999844e+00,1.727999999999999980e+00,8.266000000000000014e+00,2.721999999999999975e+00
2.909999999999999809e-01,4.670000000000000262e-01,3.770000000000000018e-01,6.969999999999999529e-01,4.299999999999999933e-01,6.300000000000000044e-01,5.639999999999999458e-01,2.260000000000000064e-01,1.920000000000000040e-01,3.109999999999999987e-01,4.229999999999999871e-01,2.699999999999999969e-02,1.000000000000000021e-03,3.699999999999999817e-02,7.000000000000000146e-03,6.480000000000000204e-01,3.430000000000000271e-01,7.209999999999999742e-01,1.779999999999999916e-01,1.000000000000000021e-02,8.999999999999999320e-03,2.000000000000000042e-02,1.099999999999999936e-02,1.000000000000000021e-03,2.560000000000000053e-01,9.099999999999999756e-02,5.470000000000000417e-01,3.469999999999999751e-01,4.599999999999999922e-02,2.600000000000000089e-01,2.829999999999999738e-01,7.599999999999999811e-02,4.799999999999999822e-01,7.469999999999999973e-01,7.780000000000000249e-01,7.950000000000000400e-01,4.400000000000000022e-01,7.850000000000000311e-01,5.090000000000000080e-01,3.689999999999999947e-01,1.360000000000000098e-01,3.870000000000000107e-01,2.730000000000000204e-01,6.470000000000000195e-01,4.680000000000000271e-01,2.879999999999999782e-01,3.253399999999999892e+01,4.799099999999999966e+01,7.004600000000000648e+01,2.720000000000000195e-01,8.599999999999999867e-01,9.689999999999999725e-01,8.507465000000000146e+03,8.997999999999999332e+00,1.314100000000000001e+01,1.368299999999999983e+01,7.069999999999999618e-01
3.270000000000000129e-01,6.149999999999999911e-01,5.040000000000000036e-01,9.489999999999999547e-01,6.800000000000000488e-02,6.860000000000000542e-01,6.159999999999999920e-01,3.960000000000000187e-01,3.589999999999999858e-01,3.260000000000000120e-01,4.079999999999999738e-01,8.500000000000000611e-02,8.000000000000000167e-03,3.599999999999999728e-02,9.900000000000000466e-02,3.069999999999999951e-01,4.069999999999999729e-01,9.719999999999999751e-01,7.930000000000000382e-01,4.000000000000000083e-03,1.299999999999999940e-02,1.400000000000000029e-02,1.299999999999999940e-02,2.000000000000000042e-03,2.829999999999999738e-01,8.799999999999999489e-02,3.699999999999999956e-01,8.800000000000000044e-01,4.909999999999999920e-01,3.910000000000000142e-01,7.249999999999999778e-01,1.270000000000000018e-01,8.299999999999999600e-01,9.260000000000000453e-01,6.350000000000000089e-01,7.429999999999999938e-01,2.710000000000000187e-01,9.959999999999999964e-01,7.119999999999999662e-01,1.950000000000000067e-01,6.570000000000000284e-01,7.520000000000000018e-01,4.289999999999999925e-01,4.680000000000000271e-01,3.910000000000000142e-01,3.479999999999999760e-01,5.993500000000000227e+01,6.513500000000000512e+01,1.474600000000000044e+01,4.699999999999999734e-01,4.959999999999999964e-01,7.800000000000000266e-01,6.488640000000000327e+03,5.450000000000000178e+00,5.849000000000000199e+00,1.609900000000000020e+01,4.599000000000000199e+00
9.459999999999999520e-01,3.599999999999999728e-02,6.129999999999999893e-01,7.930000000000000382e-01,3.069999999999999951e-01,7.329999999999999849e-01,6.570000000000000284e-01,2.680000000000000160e-01,2.439999999999999947e-01,3.160000000000000031e-01,4.369999999999999996e-01,1.700000000000000122e-02,1.200000000000000025e-02,3.500000000000000333e-02,4.100000000000000172e-02,9.749999999999999778e-01,9.819999999999999840e-01,4.159999999999999809e-01,4.879999999999999893e-01,5.000000000000000104e-03,2.000000000000000042e-02,5.000000000000000104e-03,1.600000000000000033e-02,3.500000000000000333e-02,2.500000000000000139e-02,6.320000000000000062e-01,2.580000000000000071e-01,6.590000000000000302e-01,6.999999999999999556e-01,1.400000000000000133e-01,2.399999999999999911e-01,3.300000000000000155e-02,9.290000000000000480e-01,6.199999999999999956e-01,7.500000000000000000e-01,8.689999999999999947e-01,2.849999999999999756e-01,2.540000000000000036e-01,5.480000000000000426e-01,4.849999999999999867e-01,6.450000000000000178e-01,5.959999999999999742e-01,1.710000000000000131e-01,1.910000000000000031e-01,9.500000000000000111e-02,1.350000000000000089e-01,4.626700000000000301e+01,8.454999999999999716e+01,3.073100000000000165e+01,1.749999999999999889e-01,8.880000000000000115e-01,9.599999999999999645e-01,8.512037000000000262e+03,5.520999999999999908e+00,1.728000000000000114e+01,2.402000000000000135e+00,1.675000000000000000e+01
2.989999999999999880e-01,5.679999999999999494e-01,2.999999999999999889e-01,5.909999999999999698e-01,1.449999999999999900e-01,8.659999999999999920e-01,6.550000000000000266e-01,1.549999999999999989e-01,3.320000000000000173e-01,3.880000000000000115e-01,6.690000000000000391e-01,7.599999999999999811e-02,8.799999999999999489e-02,2.800000000000000058e-02,5.099999999999999672e-02,5.939999999999999725e-01,9.180000000000000382e-01,4.700000000000000011e-02,4.490000000000000102e-01,1.700000000000000122e-02,1.799999999999999864e-02,2.000000000000000042e-03,1.899999999999999953e-02,1.000000000000000021e-03,2.560000000000000053e-01,7.269999999999999796e-01,2.560000000000000053e-01,8.339999999999999636e-01,7.660000000000000142e-01,1.880000000000000004e-01,5.879999999999999671e-01,2.469999999999999973e-01,3.400000000000000244e-01,5.010000000000000009e-01,4.069999999999999729e-01,8.299999999999999600e-01,4.040000000000000258e-01,3.639999999999999902e-01,5.050000000000000044e-01,5.360000000000000320e-01,4.450000000000000067e-01,4.499999999999999833e-02,3.119999999999999996e-01,8.149999999999999467e-01,8.299999999999999600e-01,8.589999999999999858e-01,5.231600000000000250e+01,8.512699999999999534e+01,9.929699999999999704e+01,2.190000000000000002e-01,6.760000000000000453e-01,9.569999999999999618e-01,6.319688000000000102e+03,1.280000000000000071e+01,2.999999999999999889e-01,9.428000000000000824e+00,1.174399999999999977e+01
